rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_period_outlier,koi_duration_outlier,koi_depth_outlier,koi_prad_outlier,koi_teq_outlier,koi_insol_outlier,koi_model_snr_outlier,koi_steff_outlier,koi_slogg_outlier,koi_srad_outlier,koi_kepmag_outlier,outlier_flag,predicted_confirmed_probability,priority,catalog_fp_flag_count,eb_indicator,contamination_indicator,artifact_indicator,fp_screening_score,fp_risk
6716,9173014,K05633.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,151.77884,0.002291,-0.002291,204.5209,0.012,-0.012,0.159,0.2876,-0.1589,2.615,0.484,-0.484,189.7,34.9,-34.9,4.35,1.1,-2.09,616.0,34.01,25.2,-25.84,8.2,1.0,q1_q16_tce,6328.0,165.0,-182.0,3.634,0.434,-0.191,3.134,0.794,-1.506,298.11365,45.563419,11.141,1,0,0,0,0,0,0,0,1,1,0,1,0.0066666666666666,Low,0,0,0,1,4,Medium
1982,8676038,K02410.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,186.65435483,3.5205e-05,-3.5205e-05,187.3800339,0.00413,-0.00413,0.537,0.193,-0.207,10.51,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr25_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,285.74298,44.85783,15.141,1,0,0,0,0,0,0,0,0,0,0,1,0.0066666666666666,Low,0,0,0,1,1,Low
4256,9007151,K04583.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,330.906041,0.006806,-0.006806,253.8224,0.015,-0.015,0.005,0.4585,-0.005,3.846,0.627,-0.627,740.0,146.0,-146.0,2.05,0.52,-0.15,225.0,0.6,0.48,-0.13,7.3,1.0,q1_q17_dr25_tce,5461.0,171.0,-140.0,4.589,0.03,-0.157,0.769,0.197,-0.057,285.66843,45.374771,15.77,1,0,0,0,0,0,0,0,0,0,0,1,0.0033333333333333,Low,0,0,0,1,2,Low
1984,8676038,K02410.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,86.59322294,3.5205e-05,-3.5205e-05,201.0035479,0.00413,-0.00413,0.537,0.193,-0.207,7.98,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr25_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,285.74298,44.85783,15.141,0,0,0,0,0,0,0,0,0,0,0,0,0.0033333333333333,Low,0,0,0,0,0,Low
5952,5436455,K05164.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,209.967521,0.003005,-0.003005,241.95921,0.00876,-0.00876,0.2723,0.201,-0.2722,2.585,0.342,-0.342,120.0,20.2,-20.2,1.16,0.55,-0.11,344.0,3.29,4.61,-0.89,7.1,1.0,q1_q16_tce,6437.0,148.0,-198.0,4.439,0.049,-0.312,1.042,0.5,-0.096,287.87424,40.630409,12.489,1,0,0,0,0,0,0,0,0,0,0,1,0.0033333333333333,Low,0,0,0,1,2,Low
6380,10459749,K05795.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,19.11280242,3.5205e-05,-3.5205e-05,143.6245952,0.00413,-0.00413,0.537,0.193,-0.207,1.58,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q16_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,287.11761,47.61618,15.952,0,0,0,0,0,0,0,0,0,0,0,0,0.0033333333333333,Low,0,0,0,0,0,Low
1660,7033233,K02339.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,65.18703725,3.5205e-05,-3.5205e-05,177.6208875,0.00413,-0.00413,0.537,0.193,-0.207,5.44,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr25_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,291.66928,42.59071,15.13,0,0,0,0,0,0,0,0,0,0,0,0,0.0033333333333333,Low,0,0,0,0,0,Low
8295,4862924,K07554.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,482.62011,0.03127,-0.03127,314.0653,0.0387,-0.0387,0.1786,0.2704,-0.1786,12.86,1.3,-1.3,324.0,46.1,-46.1,1.98,1.02,-0.21,263.0,1.12,1.72,-0.34,8.1,1.0,q1_q17_dr24_tce,6315.0,167.0,-217.0,4.389,0.071,-0.071,1.095,0.558,-0.117,298.27673,39.903851,14.519,1,1,0,0,0,0,0,0,0,0,0,1,0.0033333333333333,Low,0,0,0,1,2,Low
6121,4833409,K05092.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,271.790292,0.002987,-0.002987,195.52243,0.0099,-0.0099,0.0142,0.4466,-0.014,2.944,0.365,-0.365,318.4,45.7,-45.7,2.38,1.32,-0.45,354.0,3.72,6.24,-1.58,8.1,1.0,q1_q16_tce,6484.0,167.0,-223.0,4.258,0.136,-0.305,1.32,0.734,-0.247,291.10825,39.955681,13.887,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,2,Low
9363,11714107,K08063.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.471,0,0,0,0,405.35457,0.01234,-0.01234,311.8,0.0265,-0.0265,0.285,0.163,-0.285,10.778,0.802,-0.802,545.6,63.9,-63.9,2.11,0.56,-0.24,232.0,0.69,0.54,-0.21,10.2,1.0,q1_q17_dr25_tce,5650.0,152.0,-169.0,4.487,0.06,-0.18,0.906,0.242,-0.104,292.58734,49.834469,15.328,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,1,Low
5961,6517200,K05290.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,435.50635,0.03899,-0.03899,267.6857,0.0727,-0.0727,0.1452,0.2898,-0.1451,34.16,2.1,-2.1,553.8,65.9,-65.9,2.06,0.72,-0.15,225.0,0.61,0.63,-0.15,8.2,1.0,q1_q16_tce,5750.0,161.0,-164.0,4.538,0.027,-0.258,0.882,0.308,-0.066,290.20068,41.946289,15.667,1,1,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,2,Low
1876,4247991,K02311.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,191.86419296,3.5205e-05,-3.5205e-05,294.47036,0.00413,-0.00413,0.537,0.193,-0.207,4.9,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr25_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,287.24118,39.33276,12.57,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,1,Low
1910,5546761,K02160.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,15.40877383,3.5205e-05,-3.5205e-05,139.4831786,0.00413,-0.00413,0.537,0.193,-0.207,3.49,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr25_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,295.48123,40.731979,14.874,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Low,0,0,0,0,0,Low
7166,11656928,K06242.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,212.43503674,3.5205e-05,-3.5205e-05,239.8349648,0.00413,-0.00413,0.537,0.193,-0.207,4.26,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,4.0,q1_q16_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,289.03772,49.712601,12.914,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,1,Low
7066,10198662,K06216.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,46.07931317,3.5205e-05,-3.5205e-05,159.6728081,0.00413,-0.00413,0.537,0.193,-0.207,1.87,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,5.0,q1_q16_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,287.78461,47.228043,12.655,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Low,0,0,0,0,0,Low
7090,10414727,K06224.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,91.20573037,3.5205e-05,-3.5205e-05,210.1533987,0.00413,-0.00413,0.537,0.193,-0.207,4.17,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,2.0,q1_q16_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,295.68192,47.591881,12.962,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Low,0,0,0,0,0,Low
7149,11462969,K06239.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,406.496216,0.007638,-0.007638,325.9025,0.0174,-0.0174,0.5052,0.0318,-0.4452,3.495,0.607,-0.607,380.2,58.6,-58.6,1.77,0.76,-0.15,236.0,0.73,0.93,-0.18,6.9,1.0,q1_q16_tce,5847.0,151.0,-159.0,4.525,0.035,-0.303,0.884,0.383,-0.073,295.56683,49.378029,13.893,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,2,Low
1228,5526717,K01677.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,8.51170088,3.5205e-05,-3.5205e-05,131.7557438,0.00413,-0.00413,0.537,0.193,-0.207,2.9,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr25_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,289.67935,40.700459,14.279,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Low,0,0,0,0,0,Low
965,7363829,K01356.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,384.02570682,3.5205e-05,-3.5205e-05,335.816169,0.00413,-0.00413,0.537,0.193,-0.207,14.56,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr25_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,292.1199,42.931679,15.206,1,1,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,1,Low
7009,4255944,K06111.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,228.65412,0.006342,-0.006342,282.7548,0.0242,-0.0242,0.225,0.2337,-0.2248,2.487,0.5,-0.5,179.1,36.1,-36.1,3.63,1.27,-1.17,521.0,17.44,18.26,-10.78,6.6,3.0,q1_q16_tce,6845.0,203.0,-309.0,3.849,0.251,-0.213,2.674,0.935,-0.862,289.84818,39.331463,12.914,1,0,0,0,0,0,0,0,0,1,0,1,0.0,Low,0,0,0,1,2,Low
6899,8494783,K06180.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,28.201998,3.5205e-05,-3.5205e-05,146.9903597,0.00413,-0.00413,0.537,0.193,-0.207,3.86,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,6.0,q1_q16_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,291.63733,44.56422,12.044,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Low,0,0,0,0,0,Low
6835,12350136,K05966.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,478.79185021,3.5205e-05,-3.5205e-05,184.4598838,0.00413,-0.00413,0.537,0.193,-0.207,4.06,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q16_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,287.35873,51.158321,14.63,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,1,Low
6758,7458743,K05393.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,248.421771,0.005093,-0.005093,230.379,0.0125,-0.0125,0.7838,0.0168,-0.5609,4.187,0.559,-0.559,704.0,98.7,-98.7,18.92,2.54,-3.53,579.0,26.64,10.58,-10.72,8.8,1.0,q1_q16_tce,4895.0,102.0,-124.0,3.008,0.03,-0.032,6.428,0.863,-1.198,295.64517,43.065338,13.586,1,0,0,0,0,0,0,0,1,1,0,1,0.0,Low,0,1,0,1,5,High
6357,7690782,K05413.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,428.379308,0.009399,-0.009399,522.3881,0.0118,-0.0118,0.7102,0.0274,-0.5127,4.066,0.465,-0.465,386.6,55.0,-55.0,2.0,0.96,-0.32,236.0,0.74,1.08,-0.27,7.4,1.0,q1_q16_tce,5574.0,172.0,-138.0,4.381,0.152,-0.298,0.953,0.454,-0.155,294.51031,43.322319,14.105,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,2,Low
6391,8571421,K05546.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,514.271499,0.006193,-0.006193,416.76798,0.00884,-0.00884,0.2032,0.2446,-0.2031,3.46,0.281,-0.281,688.9,88.3,-88.3,3.01,1.32,-0.36,258.0,1.04,1.33,-0.34,9.0,1.0,q1_q16_tce,6343.0,153.0,-229.0,4.411,0.058,-0.274,1.137,0.498,-0.135,295.97278,44.645088,14.848,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,2,Low
7933,8953278,K07111.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,23.59919017,3.5205e-05,-3.5205e-05,134.2797605,0.00413,-0.00413,0.537,0.193,-0.207,2.05,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,1.0,q1_q17_dr24_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,291.92896,45.231838,15.365,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Low,0,0,0,0,0,Low
7170,11656928,K06242.02,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,76.83994597,3.5205e-05,-3.5205e-05,171.7707187,0.00413,-0.00413,0.537,0.193,-0.207,3.11,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,5.0,q1_q16_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,289.03772,49.712601,12.914,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Low,0,0,0,0,0,Low
8264,10079420,K07607.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,54.54312996,3.5205e-05,-3.5205e-05,169.8591463,0.00413,-0.00413,0.537,0.193,-0.207,7.03,0.142,-0.142,421.1,20.75,-20.75,2.39,0.52,-0.3,878.0,141.6,72.83,-40.26,23.0,4.0,q1_q17_dr24_tce,5767.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,293.54141,47.007912,11.642,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Low,0,0,0,0,0,Low
8173,9150870,K07136.01,Kepler-1 b,CANDIDATE,CANDIDATE,0.334,0,0,0,0,441.17369,0.04754,-0.04754,374.0092,0.0473,-0.0473,0.3151,0.1376,-0.315,14.82,2.9,-2.9,702.0,110.0,-110.0,2.27,0.86,-0.17,217.0,0.52,0.6,-0.12,11.5,1.0,q1_q17_dr24_tce,5610.0,171.0,-162.0,4.551,0.027,-0.027,0.858,0.326,-0.064,290.30801,45.598412,15.632,1,1,0,0,0,0,0,0,0,0,0,1,0.0,Low,0,0,0,1,1,Low
